disk_usage_percent,temperature,read_error_rate,write_error_rate,reallocated_sector_count,pending_sector_count,power_on_hours,label
89,34,7,44,132,180,23631,1
86,44,25,45,97,195,39705,1
32,36,3,22,32,75,26931,0
75,31,42,17,170,19,12980,0
69,48,39,47,198,170,30208,1
11,62,16,28,128,183,33620,1
92,68,7,3,97,37,11519,0
59,67,24,5,83,153,42780,1
39,33,5,28,193,40,45408,0
32,27,36,22,51,189,18790,1
75,26,46,43,160,11,11260,0
75,33,25,49,74,152,972,1
37,68,10,30,126,75,33885,0
86,39,28,0,62,90,19265,0
86,28,32,2,7,170,13686,1
54,68,36,39,27,63,25156,1
85,29,21,7,28,107,32310,1
21,50,23,25,45,5,40068,0
53,43,10,43,167,53,16837,0
98,66,30,3,45,113,16919,1
62,68,23,8,155,101,33138,1
55,58,36,31,143,65,1541,1
62,56,15,13,194,192,12666,1
18,57,2,25,6,179,37596,1
85,25,10,44,126,39,4487,0
72,35,44,30,107,36,3762,0
85,28,29,8,15,83,38181,0
82,43,32,34,186,178,21664,1
68,69,17,43,44,0,26921,0
33,35,17,20,108,172,14466,1
96,35,33,21,126,199,12766,1
72,42,21,43,196,198,14018,1
80,33,44,0,57,107,21240,1
44,43,45,30,138,25,21128,0
80,68,19,3,56,1,26400,0
92,41,45,41,72,104,38075,1
57,30,31,26,180,26,45440,0
96,65,26,16,102,101,1327,1
31,29,23,17,182,121,17146,1
73,62,29,1,160,127,38801,1
78,45,8,30,148,147,46743,1
84,29,25,41,157,105,9641,1
54,25,43,32,79,145,39026,1
24,65,6,0,61,47,24037,0
52,58,16,20,15,84,9281,0
99,40,17,47,86,132,16656,1
36,41,9,1,63,31,3994,0
67,28,15,24,105,94,27527,1
58,38,16,2,113,84,41846,0
49,31,28,0,115,194,40152,1
24,26,44,5,164,187,18375,1
37,50,17,15,33,40,32832,0
73,45,31,18,1,167,45458,1
60,45,40,17,169,172,48043,1
81,55,14,1,171,94,10707,0
61,49,7,21,134,29,9054,0
42,37,3,36,25,117,13567,1
11,51,35,28,41,7,34639,0
32,52,10,31,55,48,45229,0
69,68,19,32,126,6,26173,0
54,68,28,48,157,154,2631,1
85,61,5,33,84,90,48980,1
92,55,18,21,73,23,37868,0
82,26,28,40,89,95,46047,1
54,67,20,30,160,83,2968,1
72,30,36,31,161,185,44264,1
38,44,23,28,105,2,15808,0
38,62,28,12,14,63,29837,0
29,40,44,41,50,186,34644,1
54,61,5,8,145,80,12112,0
79,67,46,29,191,34,25527,0
11,36,5,39,133,142,38740,1
75,53,27,35,143,45,44558,0
98,44,9,8,87,27,36431,0
20,68,20,20,140,113,17351,1
84,66,0,5,83,151,11901,1
42,65,26,1,19,193,8704,1
67,36,11,22,137,23,29111,0
62,54,20,14,8,183,904,1
89,66,45,28,89,120,36602,1
81,31,42,11,73,66,15419,0
36,45,15,38,183,129,20354,1
63,40,12,36,19,15,3591,0
15,51,41,37,115,81,23004,1
27,56,35,47,33,63,39837,1
92,55,40,47,2,44,46918,1
66,62,5,30,26,109,5194,1
78,35,49,35,64,199,7322,1
79,56,37,20,179,29,28059,0
23,54,34,22,24,94,1258,1
33,64,22,0,121,50,25811,0
30,57,36,35,88,47,852,0
98,41,9,27,153,152,40314,1
38,69,48,18,100,148,39611,1
30,40,12,16,34,134,40558,1
25,51,12,46,156,52,13833,0
25,34,34,45,184,126,42993,1
88,35,13,34,186,56,45951,0
16,52,16,37,87,182,20569,1
21,53,46,47,66,109,47379,1
93,65,24,15,105,119,39044,1
93,31,21,20,67,6,46022,0
98,65,38,8,32,155,19278,1
35,30,13,42,16,132,34281,1
48,30,41,30,47,191,26280,1
27,64,0,47,159,132,39245,1
47,34,14,30,135,129,21464,1
92,58,26,23,82,23,4131,0
45,42,40,22,104,162,42963,1
58,43,44,21,199,166,38186,1
86,51,45,14,88,32,23844,0
40,33,10,38,69,32,36437,0
72,49,23,24,4,112,2109,1
58,63,37,0,130,161,38236,1
66,44,19,19,173,176,7348,1
14,31,40,42,154,133,21008,1
68,66,11,17,57,16,48424,0
46,57,46,44,160,118,35436,1
37,65,49,47,189,84,18880,1
47,34,34,16,60,72,44222,1
89,44,5,17,1,3,24135,0
20,26,7,24,70,77,36760,0
73,55,25,20,121,148,38593,1
31,49,25,23,100,73,34387,1
65,44,12,40,41,55,11050,0
19,26,0,34,97,153,12166,1
74,53,19,34,190,6,29903,0
89,51,46,0,30,2,32306,0
96,39,46,38,23,81,9524,1
68,60,28,42,187,144,11322,1
19,59,46,32,15,67,47531,1
46,31,20,17,197,192,13988,1
91,61,19,37,114,108,35455,1
87,36,22,31,140,30,38332,0
73,46,25,43,194,79,4613,1
73,58,14,23,57,41,36474,0
81,31,43,30,160,30,10607,0
78,66,26,22,21,13,28009,0
91,26,5,41,173,130,36060,1
66,58,8,37,130,182,45668,1
39,67,21,5,132,46,46257,0
29,41,21,22,178,48,18462,0
26,29,34,18,129,112,39216,1
31,37,24,42,54,31,16515,0
21,25,14,26,119,152,10845,1
15,42,43,40,187,100,37080,1
44,28,33,30,42,176,5006,1
69,49,25,39,98,59,28493,1
71,49,17,16,197,47,7013,0
74,28,18,45,90,147,32228,1
84,67,41,34,36,135,3500,1
97,56,14,42,45,176,27572,1
98,31,40,26,91,124,39912,1
50,36,32,18,37,103,28775,1
97,38,23,31,92,96,48905,1
28,63,15,29,53,46,47229,0
52,66,49,2,140,71,39568,1
81,40,32,17,116,3,29977,0
86,40,13,30,6,7,37185,0
54,56,5,30,63,177,26104,1
52,41,37,4,187,167,2159,1
47,54,45,45,188,7,48105,0
63,68,1,11,103,28,28900,0
87,62,14,40,141,167,31446,1
95,38,24,4,51,76,36591,0
19,33,49,31,119,161,48381,1
81,32,2,7,53,90,8175,0
45,67,7,36,47,62,39089,0
66,51,39,45,85,174,13141,1
15,39,16,39,170,63,103,0
74,27,8,22,83,124,23547,1
41,26,19,28,136,31,19376,0
27,46,8,14,106,126,16023,1
10,46,11,45,131,130,25617,1
29,63,4,19,178,29,43651,0
98,55,28,14,24,59,8064,0
88,57,2,0,39,71,19468,0
82,28,19,8,111,58,23273,0
77,47,28,15,6,109,16613,1
61,59,21,34,145,190,10387,1
38,69,10,23,60,86,9307,0
76,26,29,36,95,170,40498,1
77,47,7,0,150,182,22598,1
70,38,18,14,150,15,41645,0
60,65,35,49,64,5,8349,0
47,36,18,40,147,135,22551,1
29,55,13,1,74,138,24234,1
61,46,43,2,136,54,562,0
47,36,12,13,27,28,40776,0
22,61,43,10,95,179,16733,1
19,51,24,6,27,180,7062,1
65,54,40,21,129,51,45447,0
92,39,19,17,10,137,28817,1
32,69,28,34,166,43,49519,0
44,63,22,36,142,196,49148,1
83,35,40,46,111,95,6729,1
71,49,1,19,182,19,47354,0
61,31,27,43,112,89,29682,1
84,31,26,28,22,194,21316,1
49,35,37,31,29,3,28447,0
30,62,5,35,191,182,14766,1
41,60,13,6,81,129,5832,1
36,54,13,42,106,165,39461,1
92,49,28,4,51,67,48153,0
78,69,49,4,7,174,18346,1
29,68,28,12,174,92,42526,1
75,30,18,0,33,69,3009,0
35,27,32,20,85,143,739,1
88,32,0,42,55,164,28706,1
14,38,4,10,120,2,11980,0
62,40,23,35,139,172,9354,1
75,58,1,34,35,175,4290,1
17,54,16,44,28,25,33891,0
90,42,26,43,144,94,38130,1
60,53,27,41,57,157,3627,1
17,55,7,49,53,51,2027,0
35,55,45,46,152,136,26697,1
69,52,24,19,150,38,48862,0
10,63,45,17,143,131,33284,1
78,58,25,39,84,91,11075,1
98,63,15,47,113,191,2725,1
99,27,2,4,75,110,4543,0
56,56,15,11,14,122,32277,1
61,39,22,9,7,128,39342,1
66,61,4,13,104,80,18223,0
79,58,1,0,190,1,21300,0
66,29,17,28,191,176,28261,1
71,26,39,13,188,150,47312,1
94,33,34,10,192,120,42704,1
94,57,3,7,150,35,2728,0
41,68,25,27,183,162,43558,1
37,65,18,47,187,120,18420,1
23,63,6,0,129,61,22410,0
38,61,45,18,30,23,23014,0
41,45,31,24,17,11,25173,0
68,35,3,29,89,14,3970,0
40,43,7,42,89,196,5519,1
97,40,48,38,163,90,39198,1
20,67,17,26,138,123,20691,1
51,25,6,12,103,162,46325,1
75,44,25,9,171,141,48566,1
30,49,45,33,157,123,26404,1
73,57,9,23,77,93,37026,1
19,57,16,6,143,34,2715,0
14,63,6,49,72,81,24179,1
91,35,25,27,139,63,44041,0
30,33,30,38,49,45,24468,0
40,61,0,19,195,72,24112,0
34,44,9,15,103,16,6316,0
87,40,7,25,5,199,9104,1
63,30,35,28,157,145,23933,1
42,34,39,49,166,37,20290,1
41,33,8,30,188,181,7847,1
32,66,12,18,166,171,17904,1
75,55,32,28,66,23,45857,0
56,52,25,18,122,15,7762,0
34,25,49,24,70,94,34348,1
77,52,28,46,179,107,23456,1
53,36,44,7,179,85,21167,1
38,44,15,23,67,141,9961,1
30,40,2,1,28,90,46457,0
70,34,4,41,10,141,42839,1
99,63,10,40,46,186,42886,1
51,63,44,7,11,159,31754,1
62,62,45,12,99,105,15828,1
28,42,41,49,194,175,26785,1
55,69,9,37,58,18,30389,0
93,43,46,37,190,24,30153,0
37,61,33,9,140,144,49780,1
96,49,28,45,195,27,20940,0
26,54,16,20,164,156,15698,1
55,64,0,25,149,27,43650,0
21,27,21,43,4,198,14681,1
71,58,26,30,105,104,8532,1
48,36,17,2,75,3,9996,0
96,31,35,39,198,179,12754,1
58,26,31,24,100,3,18007,0
25,58,7,6,12,68,29386,0
83,27,14,11,62,91,45718,0
55,43,46,24,113,25,14041,0
75,63,42,24,174,171,35282,1
21,34,7,44,149,7,49946,0
77,54,25,10,120,70,14705,0
56,42,7,3,45,163,1369,1
85,41,49,47,145,8,46480,0
85,46,33,21,144,16,19357,0
53,68,38,25,25,88,37017,1
93,62,29,43,107,137,33705,1
14,49,8,19,65,180,10215,1
10,64,28,13,52,68,30953,0
71,36,33,0,99,86,24126,0
85,47,22,3,157,56,36714,0
70,62,28,20,160,196,9734,1
48,66,45,24,117,115,30764,1
41,31,49,45,181,97,20674,1
81,34,47,34,134,151,41278,1
21,61,7,30,45,163,32787,1
33,66,44,10,100,196,23980,1
69,31,13,18,33,37,8968,0
76,46,14,28,197,103,12107,1
38,68,39,23,132,66,6611,1
87,36,12,20,91,107,38753,1
22,35,27,26,198,55,49878,0
51,60,4,26,52,74,23056,0
62,39,3,44,139,140,37528,1
57,31,4,35,124,21,42847,0
51,46,29,10,186,71,8705,0
51,45,9,42,112,90,37409,1
83,63,40,34,146,195,45349,1
55,42,43,16,74,66,9128,1
84,41,39,31,57,181,34331,1
24,38,7,4,61,129,1280,1
62,65,8,38,72,21,17299,0
82,38,24,21,134,72,46937,0
35,26,44,47,76,187,47905,1
20,41,36,40,142,14,10491,0
83,29,10,23,126,59,43399,0
65,34,21,15,1,33,44596,0
92,31,30,45,179,59,5671,1
90,41,28,47,66,121,38764,1
24,37,11,16,148,145,1977,1
92,40,18,28,28,24,13327,0
85,42,7,23,150,59,6964,0
61,39,1,7,70,101,990,0
45,26,1,12,90,4,25086,0
77,25,8,24,96,158,13775,1
37,67,0,44,151,74,1758,0
50,47,22,46,88,167,29033,1
97,65,48,5,164,74,36215,1
56,35,10,45,144,188,41239,1
71,35,15,31,57,132,19285,1
94,26,25,28,137,164,21635,1
50,25,17,20,155,21,26077,0
69,51,18,40,80,36,39156,0
22,45,0,5,184,89,31378,0
62,68,29,27,127,38,44966,0
72,57,40,11,137,152,49821,1
53,38,0,17,44,135,18936,1
68,59,20,24,196,106,47601,1
86,53,34,48,51,95,48268,1
55,53,47,17,145,162,8676,1
88,36,36,9,133,115,36679,1
46,40,25,26,43,104,12435,1
80,25,6,23,129,61,31477,0
34,67,25,16,127,136,43108,1
32,56,36,39,136,7,2570,0
69,44,4,22,35,150,7111,1
98,38,23,21,80,121,49096,1
69,42,15,47,191,34,16910,0
96,41,26,47,32,56,31493,1
44,30,20,16,179,195,22199,1
35,60,18,23,61,124,49406,1
97,64,18,33,48,118,11738,1
55,53,6,34,52,92,3733,1
32,32,14,8,7,193,5916,1
58,54,32,48,157,27,13875,0
95,52,16,46,165,189,42640,1
87,48,43,41,134,159,21149,1
72,69,5,33,68,76,37761,0
22,59,45,46,46,172,11501,1
64,31,32,21,173,1,35444,0
55,34,40,15,174,144,14706,1
30,47,42,43,9,183,37531,1
36,46,38,38,92,110,31111,1
17,45,17,18,170,42,19444,0
50,59,30,48,197,121,17180,1
43,53,11,14,138,43,11462,0
62,35,22,9,143,155,7440,1
79,46,20,39,7,116,4110,1
71,25,9,47,140,63,24386,0
62,54,18,29,190,95,46512,1
27,67,28,19,183,35,18650,0
59,36,0,7,113,147,37125,1
52,26,35,15,123,197,31476,1
72,33,12,31,59,188,8849,1
38,26,23,37,81,55,2899,0
27,45,3,33,177,89,24739,1
16,41,32,5,4,92,11469,1
78,46,12,1,25,25,44762,0
95,38,49,34,94,183,13648,1
86,49,0,22,74,15,4623,0
45,34,48,19,74,175,39684,1
97,43,4,25,35,52,19872,0
30,56,22,1,122,159,4241,1
50,29,38,35,157,158,34048,1
16,56,39,31,173,28,38932,0
44,25,2,3,9,11,33488,0
45,36,29,26,19,64,12143,0
70,36,4,48,180,15,9726,0
63,39,5,38,168,35,17220,0
20,27,40,9,130,10,13136,0
72,50,39,9,83,47,46912,0
73,58,10,25,149,46,42859,0
92,69,9,49,196,190,9695,1
67,50,27,2,190,29,19060,0
40,41,47,27,24,179,31935,1
63,52,21,47,100,86,31157,1
58,39,49,32,94,148,31784,1
60,61,4,13,37,192,43993,1
94,43,19,45,105,141,29359,1
99,42,29,30,51,119,23040,1
78,36,38,24,33,153,21213,1
81,31,25,47,91,23,47429,0
94,59,2,4,6,70,20918,0
28,25,3,31,64,48,21602,0
19,64,37,3,155,189,39401,1
36,60,5,0,197,166,45628,1
43,49,41,16,59,153,24189,1
66,49,7,30,51,132,34696,1
74,25,18,1,150,38,35796,0
69,61,24,8,146,165,14980,1
19,44,45,7,176,5,10459,0
41,43,10,12,90,97,32067,0
10,43,31,30,22,135,23066,1
23,65,13,36,44,2,372,0
16,63,32,6,82,87,15051,1
86,48,46,30,140,153,14030,1
59,45,26,40,147,121,41400,1
10,36,46,28,154,55,13929,1
81,68,34,47,99,165,38711,1
49,58,35,12,74,10,16916,0
95,41,2,4,63,27,9712,0
75,49,26,36,84,103,36878,1
10,44,49,2,10,142,45674,1
30,50,3,0,82,57,22758,0
64,25,39,43,80,111,4551,1
64,52,14,12,123,74,47021,0
14,52,48,17,107,195,32133,1
41,25,1,34,99,190,12833,1
43,35,16,7,146,145,16214,1
17,27,21,49,142,30,31654,0
68,38,3,43,177,116,10924,1
51,50,20,0,112,195,22381,1
73,53,47,39,150,51,25366,1
73,43,41,46,101,175,12187,1
64,66,49,7,38,148,46112,1
91,42,29,12,158,171,39297,1
10,30,9,8,78,14,33529,0
52,30,47,37,35,7,3968,0
37,60,34,26,1,181,27042,1
41,67,15,4,62,182,47969,1
87,65,1,34,75,41,27398,0
86,37,0,21,112,97,44270,0
90,47,1,12,174,119,31214,1
75,40,11,13,75,190,7332,1
68,57,21,2,166,37,26401,0
10,45,29,5,173,131,27077,1
86,46,8,22,10,168,3963,1
34,66,6,38,180,130,20582,1
83,43,12,7,134,154,28149,1
53,30,1,5,115,2,17315,0
72,68,39,17,39,168,14819,1
11,43,48,44,144,95,11935,1
20,52,7,37,173,145,45153,1
81,40,37,35,187,109,6140,1
47,62,46,39,71,18,37022,0
85,33,18,31,77,130,7734,1
15,36,32,39,93,6,37601,0
37,38,28,7,93,73,11605,0
40,42,40,7,174,139,20646,1
46,50,16,6,46,165,4449,1
91,46,5,48,106,155,2401,1
30,40,22,20,173,183,27032,1
83,29,36,3,32,154,47869,1
42,66,21,36,134,190,45370,1
72,46,27,1,154,42,22003,0
77,69,48,29,47,41,9770,0
50,45,12,26,143,132,11240,1
93,41,17,33,7,131,40233,1
23,64,25,34,5,121,22565,1
67,28,47,45,147,155,37751,1
16,52,9,18,123,20,20550,0
57,37,18,28,0,60,23491,0
19,35,9,33,193,67,6692,0
65,60,10,17,43,60,23811,0
36,61,48,30,194,75,10500,1
68,66,12,5,198,104,27265,1
47,46,4,16,137,136,26350,1
58,42,12,9,46,182,25169,1
89,59,17,42,169,42,31320,0
16,35,35,1,30,87,17361,1
95,49,9,35,39,62,6025,0
25,50,25,40,103,113,35403,1
22,52,18,46,47,162,34481,1
69,59,18,24,127,153,15812,1
71,50,26,34,89,104,34167,1
20,42,9,5,36,68,19040,0
70,61,41,33,0,49,38112,1
15,59,45,25,8,188,49263,1
47,30,27,43,65,32,30238,0
78,39,49,11,198,110,22546,1
90,33,0,45,56,91,2193,1
71,43,31,14,117,46,14797,0
35,32,43,13,21,22,40018,0
37,30,46,5,114,16,12508,0
87,36,44,13,115,186,19214,1
68,58,41,18,19,198,32487,1
70,44,10,34,11,125,42532,1
40,49,7,14,95,16,27434,0
90,44,28,16,8,78,34282,1
49,59,12,38,87,37,25408,0
82,52,12,47,116,184,41580,1
18,65,34,0,85,94,43984,1
74,44,21,16,151,127,44943,1
35,42,30,7,144,52,18046,0
75,33,16,4,16,17,30542,0
75,26,7,16,71,6,20225,0
31,53,1,37,166,6,271,0
13,43,47,25,19,107,30133,1
19,27,49,17,55,167,40517,1
45,53,43,42,84,64,3905,1
14,41,18,8,87,187,14904,1
31,49,12,25,11,33,36559,0
79,53,0,37,31,192,48213,1
87,67,10,47,82,91,15901,1
59,31,16,49,114,197,18414,1
34,60,19,11,172,157,10780,1
60,59,5,40,34,36,9763,0
26,69,27,33,123,67,15465,1
75,48,45,15,59,129,22585,1
74,69,20,9,31,141,15073,1
23,57,30,15,111,138,44972,1
30,41,5,3,118,50,48851,0
42,35,8,26,105,74,42181,0
17,39,0,9,157,65,12091,0
85,59,25,40,157,37,2284,0
92,53,10,43,86,104,13473,1
87,32,16,1,194,89,11968,0
95,62,4,32,157,30,42262,0
10,33,29,32,164,132,18840,1
99,67,25,30,116,85,15846,1
19,54,39,5,144,28,29415,0
75,34,34,2,43,81,31294,0
63,25,8,23,13,42,2377,0
70,32,26,47,63,54,24654,1
97,45,24,44,95,19,15076,0
30,49,34,0,37,22,42560,0
95,49,26,32,71,129,6826,1
57,69,6,5,57,121,8266,1
11,48,32,25,160,126,35063,1
41,68,46,21,70,147,39288,1
38,38,32,36,162,97,28570,1
33,66,23,1,53,12,14582,0
85,66,45,20,42,38,37436,0
53,42,28,14,62,149,30400,1
64,68,30,2,12,79,5941,0
41,44,34,41,184,187,24150,1
99,48,9,33,175,16,29373,0
72,65,23,19,82,7,32265,0
24,32,44,10,18,79,44838,1
54,52,11,13,181,77,40671,0
62,57,46,2,100,77,13244,1
63,48,33,1,113,128,37274,1
90,49,5,4,125,85,34441,0
74,57,4,22,13,35,40282,0
45,31,24,2,80,116,5755,1
87,69,7,29,115,189,7052,1
84,55,8,18,69,105,1645,1
37,42,25,0,30,82,48844,0
92,40,5,23,38,179,30906,1
97,28,24,43,198,68,13749,1
81,52,24,6,181,99,18792,1
84,68,0,42,111,164,20831,1
57,30,38,29,92,90,40011,1
91,46,49,22,89,36,5565,0
27,29,43,2,59,33,644,0
33,62,40,3,148,49,43993,0
42,49,30,18,114,19,6313,0
31,57,31,36,5,118,34528,1
84,41,28,17,113,7,830,0
99,61,46,30,182,36,43873,0
43,42,6,40,151,103,4075,1
73,63,46,18,13,16,4657,0
85,50,31,3,115,73,27436,0
51,48,4,20,145,55,34369,0
45,29,34,45,63,2,24231,0
80,50,16,13,182,89,35467,0
78,31,20,33,146,79,30817,1
87,27,41,37,73,63,26933,1
80,25,18,30,150,199,38759,1
17,67,23,5,184,134,29733,1
38,63,4,7,137,127,6764,1
98,62,49,18,31,2,46673,0
91,50,48,14,177,44,45115,0
89,31,2,41,164,1,15745,0
24,57,46,40,137,26,12314,0
51,39,2,11,185,61,43647,0
19,60,35,33,23,90,20160,1
22,43,41,32,88,42,1408,0
83,29,17,49,105,57,49538,1
47,52,42,7,153,88,3936,1
28,56,15,30,72,177,34590,1
89,66,17,24,19,34,42296,0
71,35,24,18,58,25,30028,0
23,55,17,46,56,154,15406,1
51,36,27,0,4,149,7922,1
82,50,34,11,175,175,23230,1
37,39,49,7,80,7,15756,0
75,48,19,6,197,29,4463,0
63,34,25,40,43,26,47040,0
52,33,26,29,31,32,17671,0
12,36,6,38,146,177,6991,1
12,60,24,40,145,145,41203,1
73,54,48,44,95,92,15168,1
23,54,2,9,177,78,8596,0
21,36,26,32,17,155,2934,1
61,68,12,25,64,82,4346,0
88,47,16,18,26,153,35271,1
41,45,29,49,12,185,24525,1
87,45,39,30,60,54,24760,1
12,41,45,20,84,33,20617,0
64,41,33,43,53,192,41453,1
38,27,40,2,109,121,14603,1
73,69,13,11,138,159,16665,1
14,29,28,49,150,118,8949,1
68,64,13,18,120,108,41088,1
18,40,14,37,4,47,48157,0
35,61,46,1,10,199,42115,1
92,25,16,23,31,66,42503,0
24,32,8,39,48,33,10810,0
96,34,32,27,162,199,42060,1
10,44,14,25,49,195,38329,1
44,29,2,8,47,115,26629,1
98,50,16,9,13,131,26378,1
57,58,41,21,126,52,33357,0
88,34,41,45,18,178,10008,1
24,54,42,10,84,177,48906,1
50,54,2,0,122,9,45738,0
71,42,19,31,179,155,42195,1
97,68,35,11,127,46,6910,0
51,57,46,14,122,72,1407,1
53,42,44,21,87,169,8133,1
58,36,40,27,32,127,37289,1
86,26,1,36,43,3,1752,0
26,33,18,4,185,151,27057,1
52,49,13,30,113,70,20478,0
50,40,0,36,32,12,48545,0
53,32,16,2,43,72,29994,0
10,64,28,20,94,127,35244,1
83,61,19,18,181,73,44991,0
46,64,48,47,111,179,11939,1
67,43,29,40,155,51,21898,0
51,32,41,47,139,122,45547,1
76,49,5,12,84,142,23378,1
16,49,40,47,95,27,33696,0
33,39,7,16,118,34,36668,0
40,36,45,6,155,21,31248,0
87,52,10,41,106,180,28248,1
19,28,21,28,92,0,5941,0
39,62,45,49,116,144,14423,1
73,60,9,27,192,57,46075,0
38,48,18,36,86,78,8108,1
31,29,35,29,165,139,40008,1
71,47,47,3,90,71,23431,1
81,68,45,1,11,91,42451,1
70,38,27,15,52,54,22888,0
61,49,22,27,8,38,17933,0
17,43,39,47,10,13,12861,0
72,49,37,49,180,128,19197,1
60,34,32,46,191,125,45708,1
90,49,4,33,37,122,19823,1
15,50,3,38,129,161,2172,1
93,55,41,43,76,136,14074,1
17,32,0,27,18,69,26563,0
23,57,40,16,110,171,23065,1
87,44,20,35,91,171,26969,1
89,44,19,9,9,30,27155,0
44,28,29,9,78,140,12920,1
52,69,47,44,143,36,11428,1
97,38,34,41,105,189,46293,1
98,65,8,4,171,130,5000,1
36,56,13,31,194,82,14643,1
35,33,34,39,11,10,45630,0
24,45,22,27,5,159,18688,1
73,54,1,22,32,65,45150,0
60,41,22,13,169,177,1449,1
76,56,46,20,132,106,40153,1
69,63,34,31,99,66,13714,1
77,35,1,13,117,135,49643,1
70,40,11,44,153,69,23436,1
92,45,31,1,157,101,27344,1
70,35,32,17,35,73,20359,1
56,30,39,46,190,82,37969,1
33,56,3,13,20,28,36658,0
24,32,15,14,40,91,9940,0
82,25,8,23,30,172,26361,1
41,66,5,13,81,19,3298,0
83,30,3,28,2,23,36420,0
59,38,24,15,91,10,402,0
97,65,16,34,183,91,11604,1
36,26,15,3,30,118,25715,1
75,50,19,9,105,193,1520,1
58,41,4,31,72,64,11506,0
75,28,48,1,81,21,35439,0
46,55,4,6,24,88,18297,0
37,47,37,5,46,138,10378,1
19,45,15,32,89,16,9542,0
54,68,35,2,194,107,19164,1
81,25,0,27,83,63,14851,0
44,63,32,45,41,121,31340,1
41,33,7,35,39,192,42403,1
93,41,13,46,98,99,47266,1
57,51,3,37,67,94,25045,1
87,36,19,49,182,35,15901,0
69,58,6,48,128,128,19846,1
64,28,36,32,173,186,42690,1
88,56,25,14,147,62,45143,0
48,35,14,5,127,128,40175,1
83,37,30,21,14,94,12459,1
10,54,23,19,0,138,1229,1
98,67,19,42,145,75,47600,1
33,29,44,3,149,101,32189,1
28,44,15,32,68,95,33458,1
36,54,45,40,77,125,32432,1
92,44,23,0,76,85,6877,0
71,25,22,2,87,174,34505,1
99,52,4,43,181,24,19407,0
97,37,39,40,105,64,44696,1
65,48,15,11,74,154,36396,1
99,42,46,40,176,112,3387,1
36,65,31,39,119,52,27681,1
57,25,14,18,165,84,30243,0
55,25,28,41,191,50,12051,0
92,65,45,49,45,14,26723,0
50,39,14,14,64,194,20483,1
66,34,29,5,118,119,26617,1
40,37,28,17,105,67,7267,0
89,59,26,6,78,101,404,1
68,46,22,38,194,61,22558,1
10,47,43,14,49,65,30935,1
38,26,40,12,43,176,2282,1
77,47,9,9,33,9,48259,0
64,56,5,49,87,10,14253,0
49,51,40,30,153,192,18063,1
56,43,36,4,174,101,6756,1
54,59,17,12,38,23,581,0
41,44,27,44,10,115,11178,1
91,56,27,17,146,130,45421,1
46,31,40,0,124,163,26597,1
26,54,3,17,31,133,23878,1
52,68,32,35,108,127,40060,1
29,36,28,44,148,35,23208,0
71,64,36,47,117,30,17450,0
43,68,1,39,169,26,30163,0
63,61,17,0,168,64,29182,0
77,57,23,20,71,161,2714,1
22,26,34,15,109,5,47486,0
23,38,0,15,92,53,33732,0
91,33,25,15,60,104,39632,1
57,25,11,47,172,46,36861,0
31,30,40,23,113,49,12716,0
84,39,6,45,86,59,11653,0
94,51,12,36,56,86,44475,1
27,39,25,21,59,109,30704,1
61,39,31,0,93,68,26364,0
45,44,4,12,82,4,3405,0
47,56,10,24,51,185,45956,1
27,25,28,14,13,54,17579,0
23,35,30,11,101,112,12858,1
43,48,3,42,182,131,49512,1
68,69,37,12,185,75,26116,1
85,41,36,36,37,125,28641,1
99,47,10,22,60,110,8334,1
65,47,1,21,129,40,1176,0
16,25,18,15,186,191,21637,1
70,44,17,23,173,124,3569,1
46,39,32,8,103,162,22770,1
31,39,16,5,64,179,16254,1
30,56,25,2,197,49,2278,0
86,61,18,22,102,76,3205,0
21,28,42,15,108,96,7636,1
65,50,8,0,30,80,43526,0
15,32,21,27,96,18,7226,0
69,25,38,10,27,3,41396,0
69,35,3,35,90,127,24571,1
58,66,10,14,120,130,36993,1
69,56,24,45,56,51,9760,0
58,45,39,4,52,160,25155,1
68,31,37,6,135,109,578,1
30,34,24,2,68,102,25507,1
68,58,12,40,144,176,47171,1
25,69,29,19,128,96,22928,1
55,54,10,26,192,74,13836,0
81,68,24,31,95,174,24282,1
65,49,18,7,53,159,44958,1
47,36,42,40,120,86,41553,1
95,66,29,20,93,170,1983,1
39,54,16,7,13,133,26604,1
75,61,5,32,122,60,16356,0
39,26,48,23,35,11,3896,0
42,46,40,25,176,80,7682,1
30,57,43,9,138,127,14272,1
78,42,27,6,154,34,22450,0
52,67,13,11,109,40,6321,0
73,57,23,30,79,188,5072,1
19,50,18,17,127,115,46291,1
95,34,40,46,103,148,8913,1
34,39,25,14,18,91,5875,1
78,53,38,24,106,137,3460,1
42,69,28,30,163,89,6553,1
20,44,48,0,153,144,37014,1
59,37,44,35,27,184,16345,1
64,66,38,48,49,186,7649,1
20,63,18,17,31,9,38202,0
18,59,39,9,46,83,49655,1
60,50,8,32,179,173,44239,1
94,47,18,9,54,74,23916,0
81,63,38,7,197,155,23427,1
37,40,27,8,153,39,23068,0
99,26,2,11,147,146,410,1
91,29,28,3,46,86,48352,0
82,54,14,1,43,102,28611,0
81,57,44,6,144,98,3310,1
91,50,42,48,61,18,26803,0
54,42,11,4,151,59,12821,0
43,68,42,1,138,184,34244,1
83,66,42,42,60,143,42425,1
90,57,4,37,121,176,6790,1
97,31,48,43,150,11,25925,0
38,26,6,15,176,81,47530,0
24,66,14,44,166,188,23073,1
